field_1,xcoord,ycoord,PA,Value
2877,565732.1517,1499747.381,Bhadra,2
2878,565732.1517,1499167.381,Bhadra,2
2879,565732.1517,1495107.381,Bhadra,2
2880,565732.1517,1494527.381,Bhadra,2
2881,565732.1517,1493947.381,Bhadra,2
2882,565732.1517,1493367.381,Bhadra,2
2883,565732.1517,1492787.381,Bhadra,2
2884,565732.1517,1492207.381,Bhadra,2
2885,565732.1517,1491627.381,Bhadra,2
2886,565732.1517,1491047.381,Bhadra,2
2887,565732.1517,1490467.381,Bhadra,2
2888,565732.1517,1489887.381,Bhadra,2
2889,565732.1517,1489307.381,Bhadra,2
2890,565732.1517,1488727.381,Bhadra,2
2891,565732.1517,1488147.381,Bhadra,2
2892,566312.1517,1521787.381,Bhadra,2
2893,566312.1517,1521207.381,Bhadra,2
2894,566312.1517,1520627.381,Bhadra,2
2895,566312.1517,1520047.381,Bhadra,2
2896,566312.1517,1519467.381,Bhadra,2
2897,566312.1517,1518887.381,Bhadra,2
2898,566312.1517,1518307.381,Bhadra,2
2899,566312.1517,1517727.381,Bhadra,2
2900,566312.1517,1517147.381,Bhadra,2
2901,566312.1517,1516567.381,Bhadra,2
2902,566312.1517,1515987.381,Bhadra,2
2903,566312.1517,1515407.381,Bhadra,2
2904,566312.1517,1514827.381,Bhadra,2
2905,566312.1517,1514247.381,Bhadra,2
2906,566312.1517,1513667.381,Bhadra,2
2907,566312.1517,1513087.381,Bhadra,2
2908,566312.1517,1512507.381,Bhadra,2
2909,566312.1517,1511927.381,Bhadra,2
2910,566312.1517,1511347.381,Bhadra,2
2911,566312.1517,1510767.381,Bhadra,2
2912,566312.1517,1510187.381,Bhadra,2
2913,566312.1517,1509607.381,Bhadra,2
2914,566312.1517,1509027.381,Bhadra,2
2915,566312.1517,1508447.381,Bhadra,2
2916,566312.1517,1507867.381,Bhadra,2
2917,566312.1517,1507287.381,Bhadra,2
2918,566312.1517,1506707.381,Bhadra,2
2919,566312.1517,1506127.381,Bhadra,2
2920,566312.1517,1505547.381,Bhadra,2
2921,566312.1517,1504967.381,Bhadra,2
2922,566312.1517,1504387.381,Bhadra,2
2923,566312.1517,1503807.381,Bhadra,2
2924,566312.1517,1503227.381,Bhadra,2
2925,566312.1517,1502647.381,Bhadra,2
2926,566312.1517,1502067.381,Bhadra,2
2927,566312.1517,1501487.381,Bhadra,2
2928,566312.1517,1500907.381,Bhadra,2
2929,566312.1517,1500327.381,Bhadra,2
2930,566312.1517,1499747.381,Bhadra,2
2931,566312.1517,1495687.381,Bhadra,2
2932,566312.1517,1495107.381,Bhadra,2
2933,566312.1517,1494527.381,Bhadra,2
2934,566312.1517,1493947.381,Bhadra,2
2935,566312.1517,1493367.381,Bhadra,2
2936,566312.1517,1492787.381,Bhadra,2
2937,566312.1517,1492207.381,Bhadra,2
2938,566312.1517,1491627.381,Bhadra,2
2939,566312.1517,1491047.381,Bhadra,2
2940,566312.1517,1490467.381,Bhadra,2
2941,566312.1517,1489887.381,Bhadra,2
2942,566312.1517,1489307.381,Bhadra,2
2943,566312.1517,1488727.381,Bhadra,2
2944,566312.1517,1488147.381,Bhadra,2
2945,566312.1517,1487567.381,Bhadra,2
2946,566892.1517,1521787.381,Bhadra,2
2947,566892.1517,1521207.381,Bhadra,2
2948,566892.1517,1520627.381,Bhadra,2
2949,566892.1517,1520047.381,Bhadra,2
2950,566892.1517,1519467.381,Bhadra,2
2951,566892.1517,1518887.381,Bhadra,2
2952,566892.1517,1518307.381,Bhadra,2
2953,566892.1517,1513667.381,Bhadra,2
2954,566892.1517,1513087.381,Bhadra,2
2955,566892.1517,1512507.381,Bhadra,2
2956,566892.1517,1511927.381,Bhadra,2
2957,566892.1517,1511347.381,Bhadra,2
2958,566892.1517,1510767.381,Bhadra,2
2959,566892.1517,1510187.381,Bhadra,2
2960,566892.1517,1509607.381,Bhadra,2
2961,566892.1517,1509027.381,Bhadra,2
2962,566892.1517,1508447.381,Bhadra,2
2963,566892.1517,1507867.381,Bhadra,2
2964,566892.1517,1507287.381,Bhadra,2
2965,566892.1517,1506707.381,Bhadra,2
2966,566892.1517,1506127.381,Bhadra,2
2967,566892.1517,1505547.381,Bhadra,2
2968,566892.1517,1504967.381,Bhadra,2
2969,566892.1517,1504387.381,Bhadra,2
2970,566892.1517,1503807.381,Bhadra,2
2971,566892.1517,1503227.381,Bhadra,2
2972,566892.1517,1502647.381,Bhadra,2
2973,566892.1517,1502067.381,Bhadra,2
2974,566892.1517,1501487.381,Bhadra,2
2975,566892.1517,1500907.381,Bhadra,2
2976,566892.1517,1500327.381,Bhadra,2
2977,566892.1517,1499747.381,Bhadra,2
2978,566892.1517,1496847.381,Bhadra,2
2979,566892.1517,1496267.381,Bhadra,2
2980,566892.1517,1495687.381,Bhadra,2
2981,566892.1517,1495107.381,Bhadra,2
2982,566892.1517,1494527.381,Bhadra,2
2983,566892.1517,1493947.381,Bhadra,2
2984,566892.1517,1493367.381,Bhadra,2
2985,566892.1517,1492787.381,Bhadra,2
2986,566892.1517,1492207.381,Bhadra,2
2987,566892.1517,1491627.381,Bhadra,2
2988,566892.1517,1491047.381,Bhadra,2
2989,566892.1517,1490467.381,Bhadra,2
2990,566892.1517,1489887.381,Bhadra,2
2991,566892.1517,1489307.381,Bhadra,2
2992,566892.1517,1488727.381,Bhadra,2
2993,566892.1517,1488147.381,Bhadra,2
2994,566892.1517,1487567.381,Bhadra,2
2995,566892.1517,1486987.381,Bhadra,2
2996,566892.1517,1486407.381,Bhadra,2
2997,567472.1517,1521787.381,Bhadra,2
2998,567472.1517,1521207.381,Bhadra,2
2999,567472.1517,1520627.381,Bhadra,2
3000,567472.1517,1520047.381,Bhadra,2
3001,567472.1517,1519467.381,Bhadra,2
3002,567472.1517,1518887.381,Bhadra,2
3003,567472.1517,1513667.381,Bhadra,2
3004,567472.1517,1513087.381,Bhadra,2
3005,567472.1517,1512507.381,Bhadra,2
3006,567472.1517,1511927.381,Bhadra,2
3007,567472.1517,1511347.381,Bhadra,2
3008,567472.1517,1510767.381,Bhadra,2
3009,567472.1517,1510187.381,Bhadra,2
3010,567472.1517,1509607.381,Bhadra,2
3011,567472.1517,1509027.381,Bhadra,2
3012,567472.1517,1508447.381,Bhadra,2
3013,567472.1517,1507867.381,Bhadra,2
3014,567472.1517,1507287.381,Bhadra,2
3015,567472.1517,1506707.381,Bhadra,2
3016,567472.1517,1506127.381,Bhadra,2
3017,567472.1517,1505547.381,Bhadra,2
3018,567472.1517,1504967.381,Bhadra,2
3019,567472.1517,1504387.381,Bhadra,2
3020,567472.1517,1503807.381,Bhadra,2
3021,567472.1517,1503227.381,Bhadra,2
3022,567472.1517,1502647.381,Bhadra,2
3023,567472.1517,1502067.381,Bhadra,2
3024,567472.1517,1501487.381,Bhadra,2
3025,567472.1517,1500907.381,Bhadra,2
3026,567472.1517,1500327.381,Bhadra,2
3027,567472.1517,1496847.381,Bhadra,2
3028,567472.1517,1496267.381,Bhadra,2
3029,567472.1517,1495687.381,Bhadra,2
3030,567472.1517,1495107.381,Bhadra,2
3031,567472.1517,1494527.381,Bhadra,2
3032,567472.1517,1493947.381,Bhadra,2
3033,567472.1517,1493367.381,Bhadra,2
3034,567472.1517,1492787.381,Bhadra,2
3035,567472.1517,1492207.381,Bhadra,2
3036,567472.1517,1491627.381,Bhadra,2
3037,567472.1517,1491047.381,Bhadra,2
3038,567472.1517,1490467.381,Bhadra,2
3039,567472.1517,1489887.381,Bhadra,2
3040,567472.1517,1489307.381,Bhadra,2
3041,567472.1517,1488727.381,Bhadra,2
3042,567472.1517,1488147.381,Bhadra,2
3043,567472.1517,1487567.381,Bhadra,2
3044,567472.1517,1486987.381,Bhadra,2
3045,567472.1517,1486407.381,Bhadra,2
3046,567472.1517,1485827.381,Bhadra,2
3047,568052.1517,1520627.381,Bhadra,2
3048,568052.1517,1520047.381,Bhadra,2
3049,568052.1517,1519467.381,Bhadra,2
3050,568052.1517,1518887.381,Bhadra,2
3051,568052.1517,1513667.381,Bhadra,2
3052,568052.1517,1513087.381,Bhadra,2
3053,568052.1517,1512507.381,Bhadra,2
3054,568052.1517,1511927.381,Bhadra,2
3055,568052.1517,1511347.381,Bhadra,2
3056,568052.1517,1510767.381,Bhadra,2
3057,568052.1517,1510187.381,Bhadra,2
3058,568052.1517,1509607.381,Bhadra,2
3059,568052.1517,1509027.381,Bhadra,2
3060,568052.1517,1508447.381,Bhadra,2
3061,568052.1517,1507867.381,Bhadra,2
3062,568052.1517,1507287.381,Bhadra,2
3063,568052.1517,1506707.381,Bhadra,2
3064,568052.1517,1506127.381,Bhadra,2
3065,568052.1517,1505547.381,Bhadra,2
3066,568052.1517,1504967.381,Bhadra,2
3067,568052.1517,1504387.381,Bhadra,2
3068,568052.1517,1503807.381,Bhadra,2
3069,568052.1517,1503227.381,Bhadra,2
3070,568052.1517,1502647.381,Bhadra,2
3071,568052.1517,1502067.381,Bhadra,2
3072,568052.1517,1501487.381,Bhadra,2
3073,568052.1517,1500907.381,Bhadra,2
3074,568052.1517,1496847.381,Bhadra,2
3075,568052.1517,1496267.381,Bhadra,2
3076,568052.1517,1495687.381,Bhadra,2
3077,568052.1517,1495107.381,Bhadra,2
3078,568052.1517,1494527.381,Bhadra,2
3079,568052.1517,1493947.381,Bhadra,2
3080,568052.1517,1493367.381,Bhadra,2
3081,568052.1517,1492787.381,Bhadra,2
3082,568052.1517,1492207.381,Bhadra,2
3083,568052.1517,1491627.381,Bhadra,2
3084,568052.1517,1491047.381,Bhadra,2
3085,568052.1517,1490467.381,Bhadra,2
3086,568052.1517,1489887.381,Bhadra,2
3087,568052.1517,1489307.381,Bhadra,2
3088,568052.1517,1488727.381,Bhadra,2
3089,568052.1517,1488147.381,Bhadra,2
3090,568052.1517,1487567.381,Bhadra,2
3091,568052.1517,1486987.381,Bhadra,2
3092,568052.1517,1486407.381,Bhadra,2
3093,568052.1517,1485827.381,Bhadra,2
3094,568052.1517,1485247.381,Bhadra,2
3095,568052.1517,1484667.381,Bhadra,2
3096,568632.1517,1519467.381,Bhadra,2
3097,568632.1517,1518887.381,Bhadra,2
3098,568632.1517,1513087.381,Bhadra,2
3099,568632.1517,1512507.381,Bhadra,2
3100,568632.1517,1511927.381,Bhadra,2
3101,568632.1517,1511347.381,Bhadra,2
3102,568632.1517,1510767.381,Bhadra,2
3103,568632.1517,1510187.381,Bhadra,2
3104,568632.1517,1509607.381,Bhadra,2
3105,568632.1517,1509027.381,Bhadra,2
3106,568632.1517,1508447.381,Bhadra,2
3107,568632.1517,1507867.381,Bhadra,2
3108,568632.1517,1507287.381,Bhadra,2
3109,568632.1517,1506707.381,Bhadra,2
3110,568632.1517,1506127.381,Bhadra,2
3111,568632.1517,1505547.381,Bhadra,2
3112,568632.1517,1504967.381,Bhadra,2
3113,568632.1517,1504387.381,Bhadra,2
3114,568632.1517,1503807.381,Bhadra,2
3115,568632.1517,1503227.381,Bhadra,2
3116,568632.1517,1502647.381,Bhadra,2
3117,568632.1517,1502067.381,Bhadra,2
3118,568632.1517,1501487.381,Bhadra,2
3119,568632.1517,1500907.381,Bhadra,2
3120,568632.1517,1497427.381,Bhadra,2
3121,568632.1517,1496847.381,Bhadra,2
3122,568632.1517,1496267.381,Bhadra,2
3123,568632.1517,1495687.381,Bhadra,2
3124,568632.1517,1495107.381,Bhadra,2
3125,568632.1517,1494527.381,Bhadra,2
3126,568632.1517,1493947.381,Bhadra,2
3127,568632.1517,1493367.381,Bhadra,2
3128,568632.1517,1492787.381,Bhadra,2
3129,568632.1517,1492207.381,Bhadra,2
3130,568632.1517,1491627.381,Bhadra,2
3131,568632.1517,1491047.381,Bhadra,2
3132,568632.1517,1490467.381,Bhadra,2
3133,568632.1517,1489887.381,Bhadra,2
3134,568632.1517,1489307.381,Bhadra,2
3135,568632.1517,1488727.381,Bhadra,2
3136,568632.1517,1488147.381,Bhadra,2
3137,568632.1517,1487567.381,Bhadra,2
3138,568632.1517,1486987.381,Bhadra,2
3139,568632.1517,1486407.381,Bhadra,2
3140,568632.1517,1485827.381,Bhadra,2
3141,568632.1517,1485247.381,Bhadra,2
3142,569212.1517,1512507.381,Bhadra,2
3143,569212.1517,1511927.381,Bhadra,2
3144,569212.1517,1511347.381,Bhadra,2
3145,569212.1517,1510767.381,Bhadra,2
3146,569212.1517,1510187.381,Bhadra,2
3147,569212.1517,1509607.381,Bhadra,2
3148,569212.1517,1509027.381,Bhadra,2
3149,569212.1517,1508447.381,Bhadra,2
3150,569212.1517,1507867.381,Bhadra,2
3151,569212.1517,1507287.381,Bhadra,2
3152,569212.1517,1506707.381,Bhadra,2
3153,569212.1517,1506127.381,Bhadra,2
3154,569212.1517,1505547.381,Bhadra,2
3155,569212.1517,1504967.381,Bhadra,2
3156,569212.1517,1504387.381,Bhadra,2
3157,569212.1517,1503807.381,Bhadra,2
3158,569212.1517,1503227.381,Bhadra,2
3159,569212.1517,1502647.381,Bhadra,2
3160,569212.1517,1502067.381,Bhadra,2
3161,569212.1517,1501487.381,Bhadra,2
3162,569212.1517,1500907.381,Bhadra,2
3163,569212.1517,1500327.381,Bhadra,2
3164,569212.1517,1497427.381,Bhadra,2
3165,569212.1517,1496847.381,Bhadra,2
3166,569212.1517,1496267.381,Bhadra,2
3167,569212.1517,1495687.381,Bhadra,2
3168,569212.1517,1495107.381,Bhadra,2
3169,569212.1517,1494527.381,Bhadra,2
3170,569212.1517,1493947.381,Bhadra,2
3171,569212.1517,1493367.381,Bhadra,2
3172,569212.1517,1492787.381,Bhadra,2
3173,569212.1517,1492207.381,Bhadra,2
3174,569212.1517,1491627.381,Bhadra,2
3175,569212.1517,1491047.381,Bhadra,2
3176,569212.1517,1490467.381,Bhadra,2
3177,569212.1517,1489887.381,Bhadra,2
3178,569212.1517,1489307.381,Bhadra,2
3179,569212.1517,1488727.381,Bhadra,2
3180,569212.1517,1488147.381,Bhadra,2
3181,569212.1517,1487567.381,Bhadra,2
3182,569212.1517,1486987.381,Bhadra,2
3183,569212.1517,1486407.381,Bhadra,2
3184,569212.1517,1485827.381,Bhadra,2
3185,569212.1517,1485247.381,Bhadra,2
3186,569792.1517,1511347.381,Bhadra,2
3187,569792.1517,1510767.381,Bhadra,2
3188,569792.1517,1510187.381,Bhadra,2
3189,569792.1517,1509607.381,Bhadra,2
3190,569792.1517,1509027.381,Bhadra,2
3191,569792.1517,1508447.381,Bhadra,2
3192,569792.1517,1507867.381,Bhadra,2
3193,569792.1517,1507287.381,Bhadra,2
3194,569792.1517,1506707.381,Bhadra,2
3195,569792.1517,1506127.381,Bhadra,2
3196,569792.1517,1505547.381,Bhadra,2
3197,569792.1517,1504967.381,Bhadra,2
3198,569792.1517,1504387.381,Bhadra,2
3199,569792.1517,1503807.381,Bhadra,2
3200,569792.1517,1503227.381,Bhadra,2
3201,569792.1517,1502647.381,Bhadra,2
3202,569792.1517,1502067.381,Bhadra,2
3203,569792.1517,1501487.381,Bhadra,2
3204,569792.1517,1500907.381,Bhadra,2
3205,569792.1517,1497427.381,Bhadra,2
3206,569792.1517,1496847.381,Bhadra,2
3207,569792.1517,1496267.381,Bhadra,2
3208,569792.1517,1495687.381,Bhadra,2
3209,569792.1517,1495107.381,Bhadra,2
3210,569792.1517,1494527.381,Bhadra,2
3211,569792.1517,1493947.381,Bhadra,2
3212,569792.1517,1493367.381,Bhadra,2
3213,569792.1517,1492787.381,Bhadra,2
3214,569792.1517,1492207.381,Bhadra,2
3215,569792.1517,1491627.381,Bhadra,2
3216,569792.1517,1491047.381,Bhadra,2
3217,569792.1517,1490467.381,Bhadra,2
3218,569792.1517,1489887.381,Bhadra,2
3219,569792.1517,1489307.381,Bhadra,2
3220,569792.1517,1488727.381,Bhadra,2
3221,569792.1517,1488147.381,Bhadra,2
3222,569792.1517,1487567.381,Bhadra,2
3223,569792.1517,1486987.381,Bhadra,2
3224,569792.1517,1486407.381,Bhadra,2
3225,569792.1517,1485827.381,Bhadra,2
3226,569792.1517,1485247.381,Bhadra,2
3227,569792.1517,1484667.381,Bhadra,2
3228,569792.1517,1484087.381,Bhadra,2
3229,569792.1517,1483507.381,Bhadra,2
3230,569792.1517,1482927.381,Bhadra,2
3231,569792.1517,1482347.381,Bhadra,2
3232,570372.1517,1510767.381,Bhadra,2
3233,570372.1517,1510187.381,Bhadra,2
3234,570372.1517,1509607.381,Bhadra,2
3235,570372.1517,1509027.381,Bhadra,2
3236,570372.1517,1508447.381,Bhadra,2
3237,570372.1517,1507867.381,Bhadra,2
3238,570372.1517,1507287.381,Bhadra,2
3239,570372.1517,1506707.381,Bhadra,2
3240,570372.1517,1506127.381,Bhadra,2
3241,570372.1517,1505547.381,Bhadra,2
3242,570372.1517,1504967.381,Bhadra,2
3243,570372.1517,1504387.381,Bhadra,2
3244,570372.1517,1503807.381,Bhadra,2
3245,570372.1517,1503227.381,Bhadra,2
3246,570372.1517,1502647.381,Bhadra,2
3247,570372.1517,1502067.381,Bhadra,2
3248,570372.1517,1497427.381,Bhadra,2
3249,570372.1517,1496847.381,Bhadra,2
3250,570372.1517,1496267.381,Bhadra,2
3251,570372.1517,1495687.381,Bhadra,2
3252,570372.1517,1495107.381,Bhadra,2
3253,570372.1517,1494527.381,Bhadra,2
3254,570372.1517,1493947.381,Bhadra,2
3255,570372.1517,1493367.381,Bhadra,2
3256,570372.1517,1492787.381,Bhadra,2
3257,570372.1517,1492207.381,Bhadra,2
3258,570372.1517,1491627.381,Bhadra,2
3259,570372.1517,1491047.381,Bhadra,2
3260,570372.1517,1490467.381,Bhadra,2
3261,570372.1517,1489887.381,Bhadra,2
3262,570372.1517,1489307.381,Bhadra,2
3263,570372.1517,1488727.381,Bhadra,2
3264,570372.1517,1488147.381,Bhadra,2
3265,570372.1517,1487567.381,Bhadra,2
3266,570372.1517,1486987.381,Bhadra,2
3267,570372.1517,1486407.381,Bhadra,2
3268,570372.1517,1485827.381,Bhadra,2
3269,570372.1517,1485247.381,Bhadra,2
3270,570372.1517,1484667.381,Bhadra,2
3271,570372.1517,1484087.381,Bhadra,2
3272,570372.1517,1483507.381,Bhadra,2
3273,570372.1517,1482927.381,Bhadra,2
3274,570372.1517,1482347.381,Bhadra,2
3275,570372.1517,1481767.381,Bhadra,2
3276,570372.1517,1481187.381,Bhadra,2
3277,570952.1517,1510767.381,Bhadra,2
3278,570952.1517,1510187.381,Bhadra,2
3279,570952.1517,1509607.381,Bhadra,2
3280,570952.1517,1509027.381,Bhadra,2
3281,570952.1517,1508447.381,Bhadra,2
3282,570952.1517,1507867.381,Bhadra,2
3283,570952.1517,1507287.381,Bhadra,2
3284,570952.1517,1506707.381,Bhadra,2
3285,570952.1517,1506127.381,Bhadra,2
3286,570952.1517,1505547.381,Bhadra,2
3287,570952.1517,1504967.381,Bhadra,2
3288,570952.1517,1504387.381,Bhadra,2
3289,570952.1517,1503807.381,Bhadra,2
3290,570952.1517,1503227.381,Bhadra,2
3291,570952.1517,1502647.381,Bhadra,2
3292,570952.1517,1502067.381,Bhadra,2
3293,570952.1517,1498007.381,Bhadra,2
3294,570952.1517,1497427.381,Bhadra,2
3295,570952.1517,1496847.381,Bhadra,2
3296,570952.1517,1496267.381,Bhadra,2
3297,570952.1517,1495687.381,Bhadra,2
3298,570952.1517,1495107.381,Bhadra,2
3299,570952.1517,1494527.381,Bhadra,2
3300,570952.1517,1493947.381,Bhadra,2
3301,570952.1517,1493367.381,Bhadra,2
3302,570952.1517,1492787.381,Bhadra,2
3303,570952.1517,1492207.381,Bhadra,2
3304,570952.1517,1491627.381,Bhadra,2
3305,570952.1517,1491047.381,Bhadra,2
3306,570952.1517,1490467.381,Bhadra,2
3307,570952.1517,1489887.381,Bhadra,2
3308,570952.1517,1489307.381,Bhadra,2
3309,570952.1517,1488727.381,Bhadra,2
3310,570952.1517,1488147.381,Bhadra,2
3311,570952.1517,1487567.381,Bhadra,2
3312,570952.1517,1486987.381,Bhadra,2
3313,570952.1517,1486407.381,Bhadra,2
3314,570952.1517,1485827.381,Bhadra,2
3315,570952.1517,1485247.381,Bhadra,2
3316,570952.1517,1484667.381,Bhadra,2
3317,570952.1517,1484087.381,Bhadra,2
3318,571532.1517,1510767.381,Bhadra,2
3319,571532.1517,1510187.381,Bhadra,2
3320,571532.1517,1509607.381,Bhadra,2
3321,571532.1517,1509027.381,Bhadra,2
3322,571532.1517,1508447.381,Bhadra,2
3323,571532.1517,1507867.381,Bhadra,2
3324,571532.1517,1507287.381,Bhadra,2
3325,571532.1517,1506707.381,Bhadra,2
3326,571532.1517,1506127.381,Bhadra,2
3327,571532.1517,1505547.381,Bhadra,2
3328,571532.1517,1504967.381,Bhadra,2
3329,571532.1517,1504387.381,Bhadra,2
3330,571532.1517,1503807.381,Bhadra,2
3331,571532.1517,1503227.381,Bhadra,2
3332,571532.1517,1502647.381,Bhadra,2
3333,571532.1517,1502067.381,Bhadra,2
3334,571532.1517,1498007.381,Bhadra,2
3335,571532.1517,1497427.381,Bhadra,2
3336,571532.1517,1496847.381,Bhadra,2
3337,571532.1517,1496267.381,Bhadra,2
3338,571532.1517,1495687.381,Bhadra,2
3339,571532.1517,1495107.381,Bhadra,2
3340,571532.1517,1494527.381,Bhadra,2
3341,571532.1517,1493947.381,Bhadra,2
3342,571532.1517,1493367.381,Bhadra,2
3343,571532.1517,1492787.381,Bhadra,2
3344,571532.1517,1492207.381,Bhadra,2
3345,571532.1517,1491627.381,Bhadra,2
3346,571532.1517,1491047.381,Bhadra,2
3347,571532.1517,1490467.381,Bhadra,2
3348,571532.1517,1489887.381,Bhadra,2
3349,571532.1517,1489307.381,Bhadra,2
3350,571532.1517,1488727.381,Bhadra,2
3351,571532.1517,1488147.381,Bhadra,2
3352,571532.1517,1487567.381,Bhadra,2
3353,571532.1517,1486987.381,Bhadra,2
3354,571532.1517,1486407.381,Bhadra,2
3355,572112.1517,1510767.381,Bhadra,2
3356,572112.1517,1510187.381,Bhadra,2
3357,572112.1517,1509607.381,Bhadra,2
3358,572112.1517,1509027.381,Bhadra,2
3359,572112.1517,1508447.381,Bhadra,2
3360,572112.1517,1507867.381,Bhadra,2
3361,572112.1517,1507287.381,Bhadra,2
3362,572112.1517,1506707.381,Bhadra,2
3363,572112.1517,1506127.381,Bhadra,2
3364,572112.1517,1505547.381,Bhadra,2
3365,572112.1517,1504967.381,Bhadra,2
3366,572112.1517,1504387.381,Bhadra,2
3367,572112.1517,1503807.381,Bhadra,2
3368,572112.1517,1503227.381,Bhadra,2
3369,572112.1517,1502647.381,Bhadra,2
3370,572112.1517,1502067.381,Bhadra,2
3371,572112.1517,1498007.381,Bhadra,2
3372,572112.1517,1497427.381,Bhadra,2
3373,572112.1517,1496847.381,Bhadra,2
3374,572112.1517,1496267.381,Bhadra,2
3375,572112.1517,1495687.381,Bhadra,2
3376,572112.1517,1495107.381,Bhadra,2
3377,572112.1517,1494527.381,Bhadra,2
3378,572112.1517,1493947.381,Bhadra,2
3379,572112.1517,1493367.381,Bhadra,2
3380,572112.1517,1492787.381,Bhadra,2
3381,572112.1517,1492207.381,Bhadra,2
3382,572112.1517,1491627.381,Bhadra,2
3383,572112.1517,1491047.381,Bhadra,2
3384,572112.1517,1490467.381,Bhadra,2
3385,572112.1517,1489887.381,Bhadra,2
3386,572112.1517,1489307.381,Bhadra,2
3387,572112.1517,1488727.381,Bhadra,2
3388,572112.1517,1488147.381,Bhadra,2
3389,572112.1517,1487567.381,Bhadra,2
3390,572112.1517,1486987.381,Bhadra,2
3391,572112.1517,1486407.381,Bhadra,2
3392,572692.1517,1510767.381,Bhadra,2
3393,572692.1517,1510187.381,Bhadra,2
3394,572692.1517,1509607.381,Bhadra,2
3395,572692.1517,1509027.381,Bhadra,2
3396,572692.1517,1508447.381,Bhadra,2
3397,572692.1517,1507867.381,Bhadra,2
3398,572692.1517,1507287.381,Bhadra,2
3399,572692.1517,1506707.381,Bhadra,2
3400,572692.1517,1506127.381,Bhadra,2
3401,572692.1517,1505547.381,Bhadra,2
3402,572692.1517,1504967.381,Bhadra,2
3403,572692.1517,1504387.381,Bhadra,2
3404,572692.1517,1503807.381,Bhadra,2
3405,572692.1517,1503227.381,Bhadra,2
3406,572692.1517,1502647.381,Bhadra,2
3407,572692.1517,1502067.381,Bhadra,2
3408,572692.1517,1498007.381,Bhadra,2
3409,572692.1517,1497427.381,Bhadra,2
3410,572692.1517,1496847.381,Bhadra,2
3411,572692.1517,1496267.381,Bhadra,2
3412,572692.1517,1495687.381,Bhadra,2
3413,572692.1517,1495107.381,Bhadra,2
3414,572692.1517,1494527.381,Bhadra,2
3415,572692.1517,1493947.381,Bhadra,2
3416,572692.1517,1493367.381,Bhadra,2
3417,572692.1517,1492787.381,Bhadra,2
3418,572692.1517,1492207.381,Bhadra,2
3419,572692.1517,1491627.381,Bhadra,2
3420,572692.1517,1491047.381,Bhadra,2
3421,572692.1517,1490467.381,Bhadra,2
3422,572692.1517,1489887.381,Bhadra,2
3423,572692.1517,1489307.381,Bhadra,2
3424,572692.1517,1488727.381,Bhadra,2
3425,572692.1517,1488147.381,Bhadra,2
3426,572692.1517,1487567.381,Bhadra,2
3427,573272.1517,1510187.381,Bhadra,2
3428,573272.1517,1509607.381,Bhadra,2
3429,573272.1517,1509027.381,Bhadra,2
3430,573272.1517,1508447.381,Bhadra,2
3431,573272.1517,1507867.381,Bhadra,2
3432,573272.1517,1507287.381,Bhadra,2
3433,573272.1517,1506707.381,Bhadra,2
3434,573272.1517,1506127.381,Bhadra,2
3435,573272.1517,1505547.381,Bhadra,2
3436,573272.1517,1504967.381,Bhadra,2
3437,573272.1517,1504387.381,Bhadra,2
3438,573272.1517,1503807.381,Bhadra,2
3439,573272.1517,1503227.381,Bhadra,2
3440,573272.1517,1502647.381,Bhadra,2
3441,573272.1517,1502067.381,Bhadra,2
3442,573272.1517,1498007.381,Bhadra,2
3443,573272.1517,1497427.381,Bhadra,2
3444,573272.1517,1496847.381,Bhadra,2
3445,573272.1517,1496267.381,Bhadra,2
3446,573272.1517,1495687.381,Bhadra,2
3447,573272.1517,1495107.381,Bhadra,2
3448,573272.1517,1494527.381,Bhadra,2
3449,573272.1517,1493947.381,Bhadra,2
3450,573272.1517,1493367.381,Bhadra,2
3451,573272.1517,1492787.381,Bhadra,2
3452,573272.1517,1492207.381,Bhadra,2
3453,573272.1517,1491627.381,Bhadra,2
3454,573272.1517,1491047.381,Bhadra,2
3455,573272.1517,1490467.381,Bhadra,2
3456,573272.1517,1489887.381,Bhadra,2
3457,573272.1517,1489307.381,Bhadra,2
3458,573272.1517,1488727.381,Bhadra,2
3459,573272.1517,1488147.381,Bhadra,2
3460,573272.1517,1487567.381,Bhadra,2
3461,573272.1517,1486987.381,Bhadra,2
3462,573852.1517,1510187.381,Bhadra,2
3463,573852.1517,1509607.381,Bhadra,2
3464,573852.1517,1509027.381,Bhadra,2
3465,573852.1517,1508447.381,Bhadra,2
3466,573852.1517,1507867.381,Bhadra,2
3467,573852.1517,1507287.381,Bhadra,2
3468,573852.1517,1506707.381,Bhadra,2
3469,573852.1517,1506127.381,Bhadra,2
3470,573852.1517,1505547.381,Bhadra,2
3471,573852.1517,1504967.381,Bhadra,2
3472,573852.1517,1504387.381,Bhadra,2
3473,573852.1517,1503807.381,Bhadra,2
3474,573852.1517,1503227.381,Bhadra,2
3475,573852.1517,1502647.381,Bhadra,2
3476,573852.1517,1502067.381,Bhadra,2
3477,573852.1517,1501487.381,Bhadra,2
3478,573852.1517,1498007.381,Bhadra,2
3479,573852.1517,1497427.381,Bhadra,2
3480,573852.1517,1496847.381,Bhadra,2
3481,573852.1517,1496267.381,Bhadra,2
3482,573852.1517,1495687.381,Bhadra,2
3483,573852.1517,1495107.381,Bhadra,2
